no_of_VirusTotal_positives,dangerous_permissions,triggered_signatures,udp_count,File_identified_by_10_AVs,Hidden_Payload_Found,Application_Asks_For_Dangerous_Permissions,no_of_Hosts_Involved,label
0,11,3,19,0,1,1,5,1
0,11,3,19,0,1,1,6,1
30,6,5,4,1,1,1,5,1
29,11,5,6,1,1,1,5,1
0,11,3,19,0,1,1,5,1
0,11,3,19,0,1,1,6,1
0,11,3,19,0,1,1,5,1
0,11,3,17,0,1,1,6,1
0,11,3,19,0,1,1,7,1
0,11,3,19,0,1,1,5,1
0,11,3,20,0,1,1,6,1
0,11,3,19,0,1,1,5,1
0,11,3,19,0,1,1,6,1
0,11,3,21,0,1,1,5,1
30,5,5,4,1,1,1,5,1
0,11,3,19,0,1,1,6,1
0,11,3,17,0,1,1,5,1
0,11,3,21,0,1,1,6,1
0,11,3,21,0,1,1,5,1
0,11,3,19,0,1,1,7,1
0,4,3,19,0,1,1,5,1
0,3,3,19,0,1,1,5,1
0,6,3,21,0,1,1,5,1
0,3,3,21,0,1,1,6,1
0,6,3,19,0,1,1,7,1
30,5,5,5,1,1,1,6,1
0,6,3,19,0,1,1,6,1
0,6,3,17,0,1,1,6,1
0,6,3,19,0,1,1,6,1
0,6,3,19,0,1,1,5,1
0,6,3,19,0,1,1,6,1
0,6,3,21,0,1,1,6,1
0,6,3,19,0,1,1,6,1
0,6,3,21,0,1,1,6,1
0,6,3,19,0,1,1,5,1
0,6,3,17,0,1,1,5,1
33,6,5,5,1,1,1,5,1
0,6,3,19,0,1,1,6,1
0,6,3,21,0,1,1,6,1
0,6,3,19,0,1,1,6,1
0,6,3,21,0,1,1,5,1
0,6,3,21,0,1,1,7,1
0,6,3,21,0,1,1,5,1
0,6,3,17,0,1,1,5,1
0,6,3,18,0,1,1,7,1
0,6,3,19,0,1,1,6,1
0,6,3,19,0,1,1,5,1
30,10,5,4,1,1,1,5,1
0,6,3,20,0,1,1,5,1
0,6,3,21,0,1,1,6,1
0,6,3,21,0,1,1,6,1
0,6,3,19,0,1,1,5,1
0,6,3,21,0,1,1,6,1
0,6,3,21,0,1,1,7,1
0,6,3,18,0,1,1,5,1
0,3,3,19,0,1,1,5,1
0,7,4,21,0,1,1,6,1
0,7,3,19,0,1,1,6,1
34,10,5,6,1,1,1,5,1
0,9,3,18,0,1,1,5,1
0,0,0,17,0,0,0,6,1
0,5,4,20,0,1,1,6,1
0,5,4,19,0,1,1,5,1
0,5,4,19,0,1,1,6,1
0,0,0,19,0,0,0,6,1
0,1,3,20,0,1,1,6,1
0,0,0,19,0,0,0,5,1
0,5,3,19,0,1,1,6,1
0,6,3,18,0,1,1,5,1
33,7,5,5,1,1,1,5,1
0,11,3,19,0,1,1,5,1
0,8,3,21,0,1,1,6,1
0,6,3,17,0,1,1,6,1
0,6,3,19,0,1,1,6,1
0,6,3,21,0,1,1,7,1
0,6,3,20,0,1,1,6,1
0,6,3,20,0,1,1,5,1
0,6,3,20,0,1,1,6,1
0,6,3,18,0,1,1,6,1
0,6,3,19,0,1,1,5,1
32,5,5,6,1,1,1,5,1
0,8,3,17,0,1,1,7,1
0,7,3,18,0,1,1,6,1
0,7,3,19,0,1,1,6,1
0,7,3,19,0,1,1,6,1
0,7,3,21,0,1,1,6,1
0,7,3,20,0,1,1,7,1
0,7,3,20,0,1,1,6,1
0,8,3,21,0,1,1,7,1
0,6,3,17,0,1,1,6,1
0,7,3,21,0,1,1,5,1
36,3,5,4,1,1,1,5,1
0,7,3,19,0,1,1,5,1
0,7,3,21,0,1,1,5,1
0,7,4,21,0,1,1,6,1
0,7,3,19,0,1,1,6,1
0,9,3,19,0,1,1,5,1
0,5,3,21,0,1,1,5,1
0,5,3,21,0,1,1,6,1
0,5,3,19,0,1,1,7,1
0,5,3,17,0,1,1,5,1
0,5,3,17,0,1,1,6,1
32,3,5,6,1,1,1,5,1
0,5,3,17,0,1,1,6,1
0,5,3,20,0,1,1,6,1
0,5,3,18,0,1,1,5,1
0,5,3,18,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,7,3,19,0,1,1,5,1
0,5,3,21,0,1,1,6,1
0,5,3,21,0,1,1,6,1
0,5,3,19,0,1,1,6,1
0,5,3,21,0,1,1,7,1
30,6,5,5,1,1,1,5,1
31,5,5,4,1,1,1,5,1
0,7,3,21,0,1,1,6,1
0,7,3,19,0,1,1,6,1
0,0,0,17,0,0,0,6,1
0,7,3,17,0,1,1,6,1
0,7,3,19,0,1,1,7,1
0,5,4,19,0,1,1,5,1
0,5,4,17,0,1,1,6,1
0,5,4,21,0,1,1,7,1
0,5,4,19,0,1,1,6,1
0,5,4,17,0,1,1,6,1
29,6,5,6,1,1,1,5,1
0,7,3,19,0,1,1,5,1
0,7,3,19,0,1,1,6,1
0,7,3,19,0,1,1,5,1
0,7,3,19,0,1,1,6,1
0,65,3,19,0,1,1,5,1
0,65,3,18,0,1,1,5,1
0,65,3,20,0,1,1,6,1
0,65,3,19,0,1,1,6,1
0,65,3,19,0,1,1,5,1
0,3,3,19,0,1,1,6,1
31,6,5,6,1,1,1,5,1
0,6,3,17,0,1,1,5,1
0,6,3,19,0,1,1,8,1
0,6,3,20,0,1,1,6,1
0,6,3,20,0,1,1,6,1
0,4,3,18,0,1,1,5,1
0,0,0,18,0,0,0,6,1
0,4,3,20,0,1,1,5,1
0,4,3,19,0,1,1,6,1
0,4,3,19,0,1,1,6,1
0,7,3,19,0,1,1,6,1
31,11,5,5,1,1,1,5,1
0,3,3,20,0,1,1,7,1
0,7,3,20,0,1,1,6,1
0,7,3,20,0,1,1,6,1
0,15,4,19,0,1,1,6,1
0,4,3,19,0,1,1,6,1
0,4,3,21,0,1,1,6,1
0,4,3,19,0,1,1,6,1
0,4,3,17,0,1,1,6,1
0,3,4,17,0,1,1,5,1
0,4,3,19,0,1,1,5,1
31,6,5,4,1,1,1,5,1
0,1,3,20,0,1,1,6,1
0,5,3,21,0,1,1,6,1
0,3,3,19,0,1,1,5,1
0,3,3,20,0,1,1,6,1
0,3,3,19,0,1,1,5,1
0,3,3,19,0,1,1,6,1
0,3,3,21,0,1,1,6,1
0,6,3,21,0,1,1,8,1
0,3,3,19,0,1,1,5,1
0,6,3,20,0,1,1,5,1
28,6,5,4,1,1,1,5,1
0,3,3,19,0,1,1,5,1
0,3,3,21,0,1,1,5,1
0,3,3,21,0,1,1,5,1
0,3,3,21,0,1,1,5,1
0,3,3,19,0,1,1,5,1
0,3,3,18,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,5,1
0,6,3,19,0,1,1,6,1
30,11,5,5,1,1,1,5,1
0,3,3,21,0,1,1,6,1
0,9,3,20,0,1,1,6,1
0,9,3,19,0,1,1,6,1
0,9,3,19,0,1,1,5,1
0,9,3,19,0,1,1,6,1
0,9,3,21,0,1,1,6,1
0,9,3,18,0,1,1,6,1
0,3,3,19,0,1,1,7,1
0,3,3,21,0,1,1,7,1
0,3,4,19,0,1,1,5,1
30,12,5,5,1,1,1,6,1
0,3,3,17,0,1,1,5,1
0,3,3,19,0,1,1,6,1
0,3,3,17,0,1,1,5,1
0,9,3,18,0,1,1,6,1
0,9,3,21,0,1,1,5,1
0,9,3,17,0,1,1,6,1
0,9,3,19,0,1,1,6,1
0,9,3,19,0,1,1,5,1
0,9,3,19,0,1,1,6,1
0,9,3,18,0,1,1,6,1
32,3,5,5,1,1,1,5,1
0,9,3,19,0,1,1,6,1
0,9,3,21,0,1,1,5,1
0,9,3,17,0,1,1,6,1
0,9,3,19,0,1,1,6,1
0,9,3,17,0,1,1,6,1
0,9,3,21,0,1,1,5,1
0,9,3,19,0,1,1,6,1
0,6,3,20,0,1,1,6,1
0,0,0,19,0,0,0,5,1
0,3,3,20,0,1,1,6,1
23,6,5,6,1,1,1,5,1
0,0,2,19,0,1,0,5,1
0,7,3,17,0,1,1,5,1
0,3,3,19,0,1,1,5,1
0,3,3,21,0,1,1,6,1
0,4,3,19,0,1,1,6,1
0,3,3,21,0,1,1,5,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,5,1
0,3,3,21,0,1,1,6,1
0,3,3,20,0,1,1,6,1
31,6,5,4,1,1,1,5,1
29,6,5,6,1,1,1,5,1
0,3,3,19,0,1,1,6,1
0,3,3,21,0,1,1,6,1
0,3,3,21,0,1,1,7,1
0,3,3,20,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,4,3,21,0,1,1,6,1
0,4,3,19,0,1,1,6,1
0,4,3,20,0,1,1,6,1
0,4,3,19,0,1,1,5,1
0,4,3,18,0,1,1,5,1
28,3,5,6,1,1,1,5,1
0,4,3,17,0,1,1,5,1
0,4,3,19,0,1,1,6,1
0,3,3,17,0,1,1,5,1
0,3,3,19,0,1,1,5,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,18,0,1,1,6,1
0,3,3,20,0,1,1,6,1
0,3,3,20,0,1,1,6,1
0,3,3,20,0,1,1,6,1
39,6,5,4,1,1,1,5,1
0,3,3,19,0,1,1,5,1
0,3,3,21,0,1,1,7,1
0,3,3,19,0,1,1,5,1
0,3,3,21,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,4,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,4,17,0,1,1,5,1
0,3,3,21,0,1,1,7,1
32,11,5,6,1,1,1,6,1
0,15,3,21,0,1,1,6,1
0,19,3,19,0,1,1,5,1
0,3,3,19,0,1,1,6,1
0,67,3,21,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,21,0,1,1,7,1
0,3,3,18,0,1,1,6,1
0,3,3,20,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,20,0,1,1,6,1
29,3,5,6,1,1,1,6,1
0,4,3,18,0,1,1,6,1
0,0,2,18,0,1,0,5,1
0,3,3,17,0,1,1,6,1
0,0,2,19,0,1,0,6,1
0,3,3,19,0,1,1,7,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,21,0,1,1,5,1
28,9,5,4,1,1,1,5,1
0,3,3,17,0,1,1,6,1
0,3,3,17,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,7,1
0,3,3,21,0,1,1,6,1
0,15,3,21,0,1,1,6,1
0,15,3,18,0,1,1,6,1
0,15,3,19,0,1,1,6,1
0,0,2,19,0,1,0,7,1
27,9,5,6,1,1,1,5,1
0,3,3,19,0,1,1,6,1
0,3,3,19,0,1,1,7,1
0,3,3,21,0,1,1,5,1
0,3,3,17,0,1,1,6,1
0,3,3,17,0,1,1,6,1
0,3,3,17,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,6,3,19,0,1,1,6,1
0,3,3,19,0,1,1,6,1
0,6,3,19,0,1,1,6,1
30,9,5,5,1,1,1,5,1
0,6,3,21,0,1,1,6,1
0,6,3,18,0,1,1,6,1
0,0,0,21,0,0,0,6,1
0,6,3,19,0,1,1,5,1
0,3,3,19,0,1,1,6,1
0,0,0,17,0,0,0,6,1
0,3,3,19,0,1,1,5,1
0,0,0,19,0,0,0,6,1
0,0,0,21,0,0,0,6,1
0,0,0,17,0,0,0,7,1
28,3,5,4,1,1,1,5,1
0,0,0,19,0,0,0,7,1
0,0,0,20,0,0,0,7,1
0,0,0,19,0,0,0,6,1
0,0,0,19,0,0,0,5,1
0,0,0,19,0,0,0,7,1
0,0,0,17,0,0,0,5,1
0,0,0,19,0,0,0,6,1
0,0,0,21,0,0,0,5,1
0,0,0,19,0,0,0,6,1
0,0,0,19,0,0,0,6,1
34,11,5,5,1,1,1,5,1
0,0,0,19,0,0,0,6,1
0,0,0,21,0,0,0,6,1
0,0,0,18,0,0,0,6,1
0,0,0,21,0,0,0,6,1
0,0,0,20,0,0,0,6,1
0,0,0,19,0,0,0,5,1
0,0,0,21,0,0,0,6,1
0,0,0,21,0,0,0,6,1
0,0,0,21,0,0,0,6,1
0,0,0,17,0,0,0,6,1
29,6,5,6,1,1,1,5,1
31,10,5,4,1,1,1,5,1
0,0,0,19,0,0,0,5,1
25,20,6,5,1,1,1,6,1
32,10,6,6,1,1,1,5,1
30,6,5,3,1,1,1,5,1
31,6,5,4,1,1,1,5,1
30,6,5,6,1,1,1,5,1
30,7,5,4,1,1,1,5,1
38,7,5,4,1,1,1,5,1
30,5,5,4,1,1,1,5,1
31,5,5,4,1,1,1,5,1
36,6,5,4,1,1,1,5,1
39,5,5,4,1,1,1,5,1
32,5,5,6,1,1,1,5,1
31,4,5,4,1,1,1,5,1
30,6,5,4,1,1,1,5,1
30,5,5,5,1,1,1,5,1
28,6,5,6,1,1,1,5,1
32,5,5,6,1,1,1,5,1
31,5,5,4,1,1,1,5,1
39,5,5,5,1,1,1,5,1
39,5,5,4,1,1,1,5,1
30,3,5,5,1,1,1,5,1
29,3,5,5,1,1,1,5,1
30,5,6,4,1,1,1,5,1
32,6,5,4,1,1,1,5,1
31,5,6,4,1,1,1,5,1
33,5,6,4,1,1,1,5,1
33,4,5,4,1,1,1,5,1
32,6,5,5,1,1,1,5,1
29,5,5,5,1,1,1,5,1
30,5,5,5,1,1,1,5,1
28,7,5,4,1,1,1,5,1
36,7,5,4,1,1,1,5,1
29,6,5,4,1,1,1,5,1
29,6,5,4,1,1,1,5,1
29,5,5,5,1,1,1,5,1
29,3,5,5,1,1,1,5,1
28,3,5,4,1,1,1,5,1
28,4,5,6,1,1,1,6,1
30,4,5,4,1,1,1,5,1
32,6,5,6,1,1,1,6,1
31,5,5,4,1,1,1,5,1
29,3,5,6,1,1,1,5,1
30,6,5,4,1,1,1,5,1
32,5,5,6,1,1,1,5,1
31,5,5,6,1,1,1,5,1
31,5,5,4,1,1,1,5,1
31,5,5,5,1,1,1,5,1
27,5,5,4,1,1,1,5,1
31,7,5,4,1,1,1,5,1
32,5,6,6,1,1,1,6,1
38,5,5,5,1,1,1,6,1
28,2,5,3,1,1,1,5,1
29,5,5,3,1,1,1,5,1
30,4,5,6,1,1,1,5,1
31,12,6,5,1,1,1,5,1
39,3,5,4,1,1,1,5,1
14,0,1,3,0,0,0,5,1
33,3,5,5,1,1,1,5,1
37,3,5,5,1,1,1,5,1
29,10,5,6,1,1,1,5,1
31,5,5,5,1,1,1,5,1
30,5,5,6,1,1,1,5,1
33,5,6,6,1,1,1,5,1
30,3,5,5,1,1,1,5,1
28,4,5,4,1,1,1,5,1
33,5,5,5,1,1,1,5,1
30,5,5,4,1,1,1,5,1
11,6,4,6,0,1,1,5,1
40,3,5,4,1,1,1,5,1
30,6,5,6,1,1,1,5,1
38,6,5,6,1,1,1,6,1
30,6,5,5,1,1,1,5,1
30,6,5,4,1,1,1,5,1
31,5,5,4,1,1,1,5,1
26,5,7,6,1,1,1,6,1
33,4,5,4,1,1,1,5,1
31,6,5,4,1,1,1,5,1
32,6,5,6,1,1,1,6,1
31,6,5,4,1,1,1,5,1
34,9,5,6,1,1,1,5,1
26,9,4,5,0,1,1,5,1
26,9,5,6,1,1,1,5,1
33,7,5,4,1,1,1,5,1
33,10,5,5,1,1,1,5,1
40,3,5,6,1,1,1,6,1
31,5,5,5,1,1,1,5,1
28,4,5,6,1,1,1,5,1
40,7,5,6,1,1,1,5,1
28,7,5,6,1,1,1,5,1
30,4,5,5,1,1,1,5,1
30,4,5,4,1,1,1,5,1
33,11,5,5,1,1,1,5,1
36,11,5,6,1,1,1,5,1
39,11,5,4,1,1,1,5,1
32,11,5,4,1,1,1,5,1
31,11,5,6,1,1,1,5,1
31,11,5,6,1,1,1,5,1
30,4,5,5,1,1,1,5,1
31,11,5,6,1,1,1,5,1
33,11,5,4,1,1,1,5,1
31,11,5,6,1,1,1,5,1
30,11,5,4,1,1,1,5,1
30,11,5,6,1,1,1,5,1
30,11,5,4,1,1,1,5,1
39,11,5,6,1,1,1,5,1
28,11,5,4,1,1,1,5,1
31,11,5,4,1,1,1,5,1
39,11,5,6,1,1,1,5,1
